Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,5,11,MLG60,47,31,0,9,35.40462011098862,0.7532897895955025
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,21,2,1-1390,98,56,0,9,60.40462011098862,0.6163736746019247
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,6,3,1-1989,46,23,0,6,25.936413407325745,0.5638350740722988
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,11,12,1-1570,142,23,0,87,65.5779944062233,0.461816862015657
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,15,10,1-0278,79,34,0,5,36.447011172771454,0.4613545718072336
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,17,14,1-7682,141,15,0,100,63.94022345542908,0.4534767620952417
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,15,10,1-18371,120,26,0,46,48.512502789497375,0.4042708565791448
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,5,11,MLG45,70,24,0,8,27.915217876434326,0.39878882680620464
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,8,9,1-8084,82,27,0,11,32.3834245800972,0.3949198119524049
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,5,11,MLG40,51,14,0,11,19.3834245800972,0.3800671486293568
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,7,7,1-7866,318,54,0,135,120.06930166482925,0.3775764203296517
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,17,14,1-18558,307,42,0,149,114.92093294858932,0.37433528647748965
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,5,11,MLG15,105,6,0,66,38.30054748058319,0.3647671188626971
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,12,16,1-7807,239,25,0,125,86.17527931928635,0.36056602225642825
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,15,10,1-9333,102,21,0,32,36.660871505737305,0.3594203088797775
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,11,12,1-6561,65,15,0,17,23.319837987422943,0.3587667382680453
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,2,16,1-7530,25,7,0,4,8.957608938217163,0.3583043575286865
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,8,9,1-5002,45,7,0,18,15.809240221977234,0.35131644937727186
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,21,2,1-5413,39,12,0,3,13.468206703662872,0.3453386334272531
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,19,5,1-18709,33,6,0,11,11.383424580097198,0.34495226000294543
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,13,18,1-6980,128,33,0,22,43.7668491601944,0.3419285090640187
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,12,16,1-3534,279,62,0,68,95.27935194969177,0.3415030535831246
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,2,21,1-4494,16,3,0,5,5.447011172771454,0.34043819829821587
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,19,5,MLG14,232,64,0,30,78.68206703662872,0.3391468406751238
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,15,10,MLG49,185,29,0,66,61.30054748058319,0.3313543107058551
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,17,14,1-5161,12,2,0,4,3.957608938217163,0.32980074485143024
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,5,11,1-9156,268,50,0,78,88.17337429523468,0.3290051279672936
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,17,14,1-9971,15,0,0,10,4.894022345542908,0.32626815636952716
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,20,13,1-3587,46,11,0,8,14.915217876434326,0.3242438668790071
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,19,5,MLG33,20,4,0,5,6.447011172771454,0.3223505586385727
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,17,14,1-3639,17,4,0,3,5.468206703662872,0.3216592178625219
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,15,11,1-6692,71,13,0,20,22.788044691085815,0.32095837593078613
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,10,6,1-3312,36,9,0,5,11.447011172771454,0.3179725325769848
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,9,1,1-10060,36,0,0,23,11.256251394748688,0.3126736498541302
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,21,2,1-9452,16,4,0,2,4.9788044691085815,0.31117527931928635
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,14,4,1-1769,89,7,0,42,27.554893851280212,0.3096055488907889
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,12,16,1-7004,381,14,0,210,116.77446925640106,0.30649466996430724
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,12,16,1-9416,13,3,0,2,3.9788044691085815,0.3060618822391217
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,21,2,1-2382,139,36,0,13,42.36222904920578,0.30476423776407036
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,18,19,1-7213,23,7,0,0,7.0,0.30434782608695654
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,6,3,MLG51,248,43,0,66,75.30054748058319,0.3036312398410613
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,19,5,1-8421,109,25,0,16,32.83043575286865,0.30119665828319864
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,21,2,MLG84,63,15,0,8,18.915217876434326,0.30024155359419563
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,7,7,1-5549,35,9,0,3,10.468206703662872,0.2990916201046535
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,2,21,1-18613,25,6,0,3,7.468206703662872,0.2987282681465149
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,4,23,1-0303,212,48,0,31,63.171469271183014,0.29797862863765573
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,14,4,1-9576,10,2,0,2,2.9788044691085815,0.29788044691085813
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,7,7,1-2294,75,15,0,15,22.34103351831436,0.29788044691085813
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,18,19,MLG65,201,50,0,19,59.298642456531525,0.2950181216742862
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,10,6,1-0292,99,15,0,29,29.192664802074432,0.29487540204115587
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,12,16,1-7496,246,38,0,70,72.25815641880035,0.2937323431658551
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,11,12,1-7441,111,6,0,54,32.4277206659317,0.2921416276210063
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,21,2,1-9379,58,13,0,8,16.915217876434326,0.29164168752472974
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,6,3,1-5515,29,6,0,5,8.447011172771454,0.2912762473369467
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,10,6,1-6296,254,63,0,22,73.7668491601944,0.2904206659850173
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,11,12,1-9270,128,26,0,22,36.7668491601944,0.2872410090640187
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,15,10,1-9770,50,7,0,15,14.341033518314362,0.2868206703662872
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,20,24,P-16616,28,8,0,0,8.0,0.2857142857142857
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,4,23,1-5036,14,3,0,2,3.9788044691085815,0.28420031922204153
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,3,22,1-8529,56,9,0,14,15.85163128376007,0.2830648443528584
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,21,2,1-11329,14,2,0,4,3.957608938217163,0.28268635272979736
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,20,13,1-8400,33,1,0,17,9.319837987422943,0.2824193329522104
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,16,15,1-6914,73,20,0,1,20.48940223455429,0.2806767429390999
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,21,2,1-2324,25,7,0,0,7.0,0.28
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,7,7,1-3564,41,7,0,9,11.404620110988617,0.2781614661216736
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,19,5,1-2297,25,3,0,8,6.915217876434326,0.27660871505737306
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,11,12,1-10785,279,22,0,112,76.81305027008057,0.27531559236588016
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,21,2,1-7024,498,86,0,104,136.89783239364624,0.274895245770374
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,12,16,1-3362,117,16,0,33,32.150273740291595,0.2747886644469367
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,4,23,1-8397,51,13,0,2,13.978804469108582,0.27409420527663886
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,15,10,1-5775,244,31,0,73,66.72636312246323,0.2734687013215706
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,14,4,1-9892,22,4,0,4,5.957608938217163,0.2708004062825983
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,5,11,1-8157,75,9,0,23,20.256251394748688,0.2700833519299825
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,12,16,1-9761,35,7,0,5,9.447011172771454,0.26991460493632724
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,19,5,1-1131,138,25,0,25,37.23505586385727,0.2698192453902701
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,20,13,MLG44,59,11,0,10,15.894022345542908,0.26939020924649
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,14,4,MLG56,511,63,0,152,137.3891396522522,0.2688632869907088
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,19,5,1-7140,397,50,0,115,106.28125697374344,0.2677109747449457
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,12,16,1-17907,119,15,0,34,31.639675974845886,0.26587963004072174
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,2,21,1-8938,30,6,0,4,7.957608938217163,0.26525363127390544
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,6,10,1-3087,26,2,0,10,6.894022345542908,0.26515470559780413
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,17,14,1-18994,28,1,0,13,7.36222904920578,0.26293675175734926
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,20,13,MLG46,17,2,0,5,4.447011172771454,0.2615888925159679
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,18,19,1-8544,54,14,0,0,14.0,0.25925925925925924
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,17,14,1-3596,223,24,0,69,57.76875418424606,0.2590527093463949
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,20,13,MLG64,245,53,0,21,63.277446925640106,0.2582752935740413
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,8,9,1-9609,25,4,0,5,6.447011172771454,0.25788044691085815
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,11,5,1-7467,64,9,0,15,16.34103351831436,0.2553286487236619
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,13,18,1-7005,285,13,0,122,72.70707261562347,0.2551125354934157
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,11,12,1-7744,37,6,0,7,9.425815641880035,0.2547517741048658
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,7,7,1-3523,543,92,0,93,137.51440781354904,0.25324936982237395
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,19,6,1-6878,167,32,0,21,42.277446925640106,0.25315836482419224
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,8,9,1-6693,98,16,0,18,24.809240221977234,0.25315551246915546
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,14,4,1-4020,37,3,0,13,9.36222904920578,0.25303321754610214
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,12,16,1-0272,111,7,0,43,28.044296085834503,0.25265131608859914
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,5,11,1-8066,86,5,0,34,21.639675974845886,0.251624139242394
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,7,7,1-2545,145,27,0,19,36.298642456531525,0.2503354652174588
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,12,16,1-21192,4,1,0,0,1.0,0.25
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,16,15,1-9861,8,2,0,0,2.0,0.25
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,5,11,1-9444,24,6,0,0,6.0,0.25
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,3,22,1-11330,14,3,0,1,3.4894022345542908,0.24924301675387792
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,1,24,MLG30,208,42,0,20,51.788044691085815,0.24898098409175873
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,16,15,1-10038,76,15,0,8,18.915217876434326,0.24888444574255691
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,2,21,1-4098,16,3,0,2,3.9788044691085815,0.24867527931928635
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,22,1-9997,16,3,0,2,3.9788044691085815,0.24867527931928635
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,6,3,1-4682,16,3,0,2,3.9788044691085815,0.24867527931928635
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,21,2,1-18935,30,5,0,5,7.447011172771454,0.24823370575904846
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,6,3,1-10762,6,1,0,1,1.4894022345542908,0.24823370575904846
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,2,21,1-5913,14,2,0,3,3.4682067036628723,0.24772905026163375
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,19,18,1-5531,8,1,0,2,1.9788044691085815,0.2473505586385727
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,20,13,1-1827,24,3,0,6,5.936413407325745,0.2473505586385727
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,20,13,MLG63,380,65,0,58,93.38532960414886,0.24575086737933913
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,8,9,MLG52,125,16,0,30,30.682067036628723,0.2454565362930298
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,1,24,1-9455,2,0,0,1,0.48940223455429077,0.24470111727714539
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,16,15,1-5891,96,23,0,1,23.48940223455429,0.2446812732766072
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,11,12,1-7863,351,29,0,116,85.77065920829773,0.24436085244529268
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,15,10,1-1770,35,8,0,1,8.48940223455429,0.242554349558694
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,6,1-6181,659,125,0,71,159.74755865335464,0.24240904196260188
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,17,14,MLG69,576,57,0,168,139.21957540512085,0.24170065174500147
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,10,6,1-3509,35,6,0,5,8.447011172771454,0.2413431763648987
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,11,12,1-1258,435,43,0,126,104.66468155384064,0.24060846334216238
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,15,10,MLG67,27,6,0,1,6.489402234554291,0.24034823090941818
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,5,11,1-7481,33,4,0,8,7.915217876434326,0.23985508716467654
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,17,14,MLG62,525,67,0,120,125.72826814651489,0.23948241551717123
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,21,2,1-4747,25,5,0,2,5.9788044691085815,0.23915217876434325
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,11,12,1-9553,23,4,0,3,5.468206703662872,0.23774811755055966
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,14,4,1-9185,31,1,0,13,7.36222904920578,0.23749125965179935
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,15,10,1-9768,241,20,0,76,57.1945698261261,0.23732186649844855
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,7,7,1-8042,52,3,0,19,12.298642456531525,0.23651235493329856
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,5,11,1-2701,61,10,0,9,14.404620110988617,0.23614131329489535
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,7,7,1-8418,46,1,0,20,10.788044691085815,0.2345227106757786
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,7,7,1-20578,19,2,0,5,4.447011172771454,0.2340532196195502
